"","meanSIS","meanRain","nEvents","windowstart","windowend","hours","variable","value","measure"
"68",123.083386613225,1.28571428571429,1334,1997-05-29,1997-08-27,278,"Alice",0.195534735731036,"eigen"
"69",253.786315655469,1.76043956043956,1769,1997-08-27,1997-11-25,406,"Alice",0.171134087182018,"eigen"
"70",280.90089787264,1.11428571428571,1521,1997-11-25,1998-02-23,259.5,"Alice",0.203429279054396,"eigen"
"71",155.275202807579,2.61758241758242,880,1998-02-23,1998-05-24,147.5,"Alice",0.413732963804099,"eigen"
"72",128.256327465637,1.29450549450549,777,1998-05-24,1998-08-22,174.683333333333,"Alice",0.414276702378291,"eigen"
"73",240.136666684914,1.15604395604396,1142,1998-08-22,1998-11-20,394.983333333333,"Alice",0.423895559286416,"eigen"
"74",273.644127917359,1.02637362637363,169,1998-11-20,1999-02-18,201.066666666667,"Alice",0.31258796194145,"eigen"
"75",153.877877952195,1.03516483516484,351,1999-02-18,1999-05-19,184.316666666667,"Alice",0.360931731712599,"eigen"
"76",115.184300963019,0.413186813186813,214,1999-05-19,1999-08-17,145.816666666667,"Alice",0.307571699281109,"eigen"
"77",229.431272104618,1.17362637362637,275,1999-08-17,1999-11-15,101.166666666667,"Alice",0.110075000024144,"eigen"
"78",275.672371598328,1.1956043956044,53,1999-11-15,2000-02-13,75.8833333333333,"Alice",0.0122204325129985,"eigen"
"79",115.423959062294,0.879120879120879,277,2000-05-13,2000-08-11,57.7833333333333,"Alice",0.343928071771571,"eigen"
"80",116.188203461321,0.492307692307692,930,2001-05-08,2001-08-06,304.733333333333,"Alice",0.294636995515852,"eigen"
"81",194.647092702859,1.36703296703297,1006,2001-08-06,2001-11-04,360.816666666667,"Alice",0.309141464288081,"eigen"
"82",281.952382471119,1.10549450549451,384,2001-11-04,2002-02-02,161.666666666667,"Alice",0.396537481209019,"eigen"
"83",195.672306732752,0.630769230769231,463,2002-02-02,2002-05-03,259.3,"Alice",0.366213354114806,"eigen"
"84",111.108935409754,1.51428571428571,176,2002-05-03,2002-08-01,73.5666666666667,"Alice",0.207084512809441,"eigen"
"85",221.762815127641,1.05714285714286,519,2002-08-01,2002-10-30,86.55,"Alice",0.290329212242656,"eigen"
"86",194.889315364791,1.75824175824176,780,2003-01-28,2003-04-28,196.616666666667,"Alice",0.309766765448209,"eigen"
"87",114.000779670787,1.49450549450549,1771,2003-04-28,2003-07-27,284.35,"Alice",0.30271101908374,"eigen"
"88",199.659365200692,1.05274725274725,713,2003-07-27,2003-10-25,172.4,"Alice",0.245081582752679,"eigen"
"89",285.345857569609,0.703296703296703,684,2003-10-25,2004-01-23,170.95,"Alice",0.164162408716807,"eigen"
"90",196.49287659664,1.65934065934066,1549,2004-01-23,2004-04-22,327.8,"Alice",0.179195366592266,"eigen"
"91",117.464646961206,0.70989010989011,2018,2004-04-22,2004-07-21,405.333333333333,"Alice",0.252856390118198,"eigen"
"92",201.939309976181,1.77582417582418,610,2004-07-21,2004-10-19,167.3,"Alice",0.242263264582846,"eigen"
"93",288.554791884825,1.61538461538462,1271,2004-10-19,2005-01-17,283.25,"Alice",0.386634905027352,"eigen"
"94",213.861752668566,1.80879120879121,170,2005-01-17,2005-04-17,59.2666666666667,"Alice",0.318836765650327,"eigen"
"95",190.992201581347,0.775824175824176,345,2005-07-16,2005-10-14,121.866666666667,"Alice",0.094665726721859,"eigen"
"96",301.689234566828,0.602197802197802,480,2005-10-14,2006-01-12,174.383333333333,"Alice",0.103995856699256,"eigen"
"97",215.151421241374,0.298901098901099,540,2006-01-12,2006-04-12,251.783333333333,"Alice",0.140874039566499,"eigen"
"98",114.246939277674,1.36483516483516,601,2006-04-12,2006-07-11,237.233333333333,"Alice",0.163177913118087,"eigen"
"99",171.824312852352,2.32747252747253,573,2006-07-11,2006-10-09,172.066666666667,"Alice",0.221788457232871,"eigen"
"100",153.474069585798,1.46813186813187,418,1997-02-28,1997-05-29,182,"Denise",0.224314582757994,"eigen"
"101",123.083386613225,1.28571428571429,1334,1997-05-29,1997-08-27,278,"Denise",0.111248168005764,"eigen"
"102",253.786315655469,1.76043956043956,1769,1997-08-27,1997-11-25,406,"Denise",0.272101193144799,"eigen"
"103",280.90089787264,1.11428571428571,1521,1997-11-25,1998-02-23,259.5,"Denise",0.309312375992488,"eigen"
"104",155.275202807579,2.61758241758242,880,1998-02-23,1998-05-24,147.5,"Denise",0.31199675808922,"eigen"
"105",128.256327465637,1.29450549450549,777,1998-05-24,1998-08-22,174.683333333333,"Denise",0.260104753655997,"eigen"
"106",240.136666684914,1.15604395604396,1142,1998-08-22,1998-11-20,394.983333333333,"Denise",0.258540834271779,"eigen"
"107",273.644127917359,1.02637362637363,169,1998-11-20,1999-02-18,201.066666666667,"Denise",0.309376593793769,"eigen"
"108",153.877877952195,1.03516483516484,351,1999-02-18,1999-05-19,184.316666666667,"Denise",0.307219858891127,"eigen"
"109",115.184300963019,0.413186813186813,214,1999-05-19,1999-08-17,145.816666666667,"Denise",0.158718817800205,"eigen"
"110",229.431272104618,1.17362637362637,275,1999-08-17,1999-11-15,101.166666666667,"Denise",0.100932560042689,"eigen"
"111",275.672371598328,1.1956043956044,53,1999-11-15,2000-02-13,75.8833333333333,"Denise",0.0396886253987534,"eigen"
"112",115.423959062294,0.879120879120879,277,2000-05-13,2000-08-11,57.7833333333333,"Denise",0.391334619942711,"eigen"
"113",116.188203461321,0.492307692307692,930,2001-05-08,2001-08-06,304.733333333333,"Denise",0.200519807166677,"eigen"
"114",194.647092702859,1.36703296703297,1006,2001-08-06,2001-11-04,360.816666666667,"Denise",0.196173137448217,"eigen"
"115",281.952382471119,1.10549450549451,384,2001-11-04,2002-02-02,161.666666666667,"Denise",0.216740702426877,"eigen"
"116",195.672306732752,0.630769230769231,463,2002-02-02,2002-05-03,259.3,"Denise",0.145766857194518,"eigen"
"117",111.108935409754,1.51428571428571,176,2002-05-03,2002-08-01,73.5666666666667,"Denise",0.19348999028402,"eigen"
"118",221.762815127641,1.05714285714286,519,2002-08-01,2002-10-30,86.55,"Denise",0.204619235346144,"eigen"
"119",194.889315364791,1.75824175824176,780,2003-01-28,2003-04-28,196.616666666667,"Denise",0.014805568357806,"eigen"
"120",114.000779670787,1.49450549450549,1771,2003-04-28,2003-07-27,284.35,"Denise",0.0268185702299989,"eigen"
"121",199.659365200692,1.05274725274725,713,2003-07-27,2003-10-25,172.4,"Denise",0.0701457032809591,"eigen"
"122",285.345857569609,0.703296703296703,684,2003-10-25,2004-01-23,170.95,"Denise",0.0777548727096522,"eigen"
"123",196.49287659664,1.65934065934066,1549,2004-01-23,2004-04-22,327.8,"Denise",0.0776419639863019,"eigen"
"124",117.464646961206,0.70989010989011,2018,2004-04-22,2004-07-21,405.333333333333,"Denise",0.153334402095234,"eigen"
"125",201.939309976181,1.77582417582418,610,2004-07-21,2004-10-19,167.3,"Denise",0.187668159663212,"eigen"
"126",288.554791884825,1.61538461538462,1271,2004-10-19,2005-01-17,283.25,"Denise",0.246351240391635,"eigen"
"127",213.861752668566,1.80879120879121,170,2005-01-17,2005-04-17,59.2666666666667,"Denise",0.0197447474082017,"eigen"
"128",190.992201581347,0.775824175824176,345,2005-07-16,2005-10-14,121.866666666667,"Denise",0.0728959146914385,"eigen"
"129",301.689234566828,0.602197802197802,480,2005-10-14,2006-01-12,174.383333333333,"Denise",0.0328032350663434,"eigen"
"134",123.083386613225,1.28571428571429,1334,1997-05-29,1997-08-27,278,"Sarah",0.369137245555935,"eigen"
"135",253.786315655469,1.76043956043956,1769,1997-08-27,1997-11-25,406,"Sarah",0.28755100460871,"eigen"
"136",280.90089787264,1.11428571428571,1521,1997-11-25,1998-02-23,259.5,"Sarah",0.417438532435626,"eigen"
"137",155.275202807579,2.61758241758242,880,1998-02-23,1998-05-24,147.5,"Sarah",0.367539129642401,"eigen"
"138",128.256327465637,1.29450549450549,777,1998-05-24,1998-08-22,174.683333333333,"Sarah",0.446720476584794,"eigen"
"139",240.136666684914,1.15604395604396,1142,1998-08-22,1998-11-20,394.983333333333,"Sarah",0.346851876718801,"eigen"
"140",273.644127917359,1.02637362637363,169,1998-11-20,1999-02-18,201.066666666667,"Sarah",0.391935699977184,"eigen"
"141",153.877877952195,1.03516483516484,351,1999-02-18,1999-05-19,184.316666666667,"Sarah",0.350678510920748,"eigen"
"142",115.184300963019,0.413186813186813,214,1999-05-19,1999-08-17,145.816666666667,"Sarah",0.310368966092418,"eigen"
"143",229.431272104618,1.17362637362637,275,1999-08-17,1999-11-15,101.166666666667,"Sarah",0.426341849223766,"eigen"
"144",275.672371598328,1.1956043956044,53,1999-11-15,2000-02-13,75.8833333333333,"Sarah",0.124287373646108,"eigen"
"145",115.423959062294,0.879120879120879,277,2000-05-13,2000-08-11,57.7833333333333,"Sarah",0.254571778712614,"eigen"
"146",116.188203461321,0.492307692307692,930,2001-05-08,2001-08-06,304.733333333333,"Sarah",0.378018451445617,"eigen"
"147",194.647092702859,1.36703296703297,1006,2001-08-06,2001-11-04,360.816666666667,"Sarah",0.356424556045199,"eigen"
"148",281.952382471119,1.10549450549451,384,2001-11-04,2002-02-02,161.666666666667,"Sarah",0.300352898154832,"eigen"
"149",195.672306732752,0.630769230769231,463,2002-02-02,2002-05-03,259.3,"Sarah",0.373584783217546,"eigen"
"150",111.108935409754,1.51428571428571,176,2002-05-03,2002-08-01,73.5666666666667,"Sarah",0.501306294604957,"eigen"
"151",221.762815127641,1.05714285714286,519,2002-08-01,2002-10-30,86.55,"Sarah",0.480235919630379,"eigen"
"152",194.889315364791,1.75824175824176,780,2003-01-28,2003-04-28,196.616666666667,"Sarah",0.493411677664778,"eigen"
"153",114.000779670787,1.49450549450549,1771,2003-04-28,2003-07-27,284.35,"Sarah",0.393198678621863,"eigen"
"154",199.659365200692,1.05274725274725,713,2003-07-27,2003-10-25,172.4,"Sarah",0.438170813229912,"eigen"
"155",285.345857569609,0.703296703296703,684,2003-10-25,2004-01-23,170.95,"Sarah",0.482782681622415,"eigen"
"156",196.49287659664,1.65934065934066,1549,2004-01-23,2004-04-22,327.8,"Sarah",0.42432969509865,"eigen"
"157",117.464646961206,0.70989010989011,2018,2004-04-22,2004-07-21,405.333333333333,"Sarah",0.363403466329788,"eigen"
"158",201.939309976181,1.77582417582418,610,2004-07-21,2004-10-19,167.3,"Sarah",0.330816185430379,"eigen"
"159",288.554791884825,1.61538461538462,1271,2004-10-19,2005-01-17,283.25,"Sarah",0.346021527193702,"eigen"
"160",213.861752668566,1.80879120879121,170,2005-01-17,2005-04-17,59.2666666666667,"Sarah",0.471268339491717,"eigen"
"161",190.992201581347,0.775824175824176,345,2005-07-16,2005-10-14,121.866666666667,"Sarah",0.294214352892471,"eigen"
"162",301.689234566828,0.602197802197802,480,2005-10-14,2006-01-12,174.383333333333,"Sarah",0.24590242038659,"eigen"
"163",215.151421241374,0.298901098901099,540,2006-01-12,2006-04-12,251.783333333333,"Sarah",0.370971479055541,"eigen"
"164",114.246939277674,1.36483516483516,601,2006-04-12,2006-07-11,237.233333333333,"Sarah",0.346409927196945,"eigen"
"165",171.824312852352,2.32747252747253,573,2006-07-11,2006-10-09,172.066666666667,"Sarah",0.295817839751429,"eigen"
"172",240.136666684914,1.15604395604396,1142,1998-08-22,1998-11-20,394.983333333333,"Famke",0.0555507722277277,"eigen"
"173",273.644127917359,1.02637362637363,169,1998-11-20,1999-02-18,201.066666666667,"Famke",0.131666017665558,"eigen"
"174",153.877877952195,1.03516483516484,351,1999-02-18,1999-05-19,184.316666666667,"Famke",0.421352363809507,"eigen"
"175",115.184300963019,0.413186813186813,214,1999-05-19,1999-08-17,145.816666666667,"Famke",0.383776749384235,"eigen"
"176",229.431272104618,1.17362637362637,275,1999-08-17,1999-11-15,101.166666666667,"Famke",0.273791321925921,"eigen"
"177",275.672371598328,1.1956043956044,53,1999-11-15,2000-02-13,75.8833333333333,"Famke",0.357516519951541,"eigen"
"178",115.423959062294,0.879120879120879,277,2000-05-13,2000-08-11,57.7833333333333,"Famke",0.0286631980334936,"eigen"
"204",128.256327465637,1.29450549450549,777,1998-05-24,1998-08-22,174.683333333333,"Tess",0.0285862313314724,"eigen"
"205",240.136666684914,1.15604395604396,1142,1998-08-22,1998-11-20,394.983333333333,"Tess",0.0965588377618389,"eigen"
"206",273.644127917359,1.02637362637363,169,1998-11-20,1999-02-18,201.066666666667,"Tess",0.145499317809509,"eigen"
"207",153.877877952195,1.03516483516484,351,1999-02-18,1999-05-19,184.316666666667,"Tess",0.178917850110809,"eigen"
"208",115.184300963019,0.413186813186813,214,1999-05-19,1999-08-17,145.816666666667,"Tess",0.10744018471043,"eigen"
"209",229.431272104618,1.17362637362637,275,1999-08-17,1999-11-15,101.166666666667,"Tess",0.153291408902198,"eigen"
"210",275.672371598328,1.1956043956044,53,1999-11-15,2000-02-13,75.8833333333333,"Tess",0.0847972628063876,"eigen"
"211",115.423959062294,0.879120879120879,277,2000-05-13,2000-08-11,57.7833333333333,"Tess",0.301423897210493,"eigen"
"212",116.188203461321,0.492307692307692,930,2001-05-08,2001-08-06,304.733333333333,"Tess",0.223622835899763,"eigen"
"213",194.647092702859,1.36703296703297,1006,2001-08-06,2001-11-04,360.816666666667,"Tess",0.276151347476588,"eigen"
"214",281.952382471119,1.10549450549451,384,2001-11-04,2002-02-02,161.666666666667,"Tess",0.19114862461983,"eigen"
"215",195.672306732752,0.630769230769231,463,2002-02-02,2002-05-03,259.3,"Tess",0.203095949037762,"eigen"
"216",111.108935409754,1.51428571428571,176,2002-05-03,2002-08-01,73.5666666666667,"Tess",0.225038980741439,"eigen"
"233",123.083386613225,1.28571428571429,1334,1997-05-29,1997-08-27,278,"Alison",0.275534045740991,"eigen"
"234",253.786315655469,1.76043956043956,1769,1997-08-27,1997-11-25,406,"Alison",0.377716392444983,"eigen"
"235",280.90089787264,1.11428571428571,1521,1997-11-25,1998-02-23,259.5,"Alison",0.321417988560806,"eigen"
"236",155.275202807579,2.61758241758242,880,1998-02-23,1998-05-24,147.5,"Alison",0.248124607967514,"eigen"
"237",128.256327465637,1.29450549450549,777,1998-05-24,1998-08-22,174.683333333333,"Alison",0.512838267799443,"eigen"
"238",240.136666684914,1.15604395604396,1142,1998-08-22,1998-11-20,394.983333333333,"Alison",0.503085013174017,"eigen"
"239",273.644127917359,1.02637362637363,169,1998-11-20,1999-02-18,201.066666666667,"Alison",0.497313741036807,"eigen"
"240",153.877877952195,1.03516483516484,351,1999-02-18,1999-05-19,184.316666666667,"Alison",0.344492714860691,"eigen"
"241",115.184300963019,0.413186813186813,214,1999-05-19,1999-08-17,145.816666666667,"Alison",0.267934321841516,"eigen"
"242",229.431272104618,1.17362637362637,275,1999-08-17,1999-11-15,101.166666666667,"Alison",0.17908919208735,"eigen"
"243",275.672371598328,1.1956043956044,53,1999-11-15,2000-02-13,75.8833333333333,"Alison",0.152809404074732,"eigen"
"244",115.423959062294,0.879120879120879,277,2000-05-13,2000-08-11,57.7833333333333,"Alison",0.44380232156109,"eigen"
"245",116.188203461321,0.492307692307692,930,2001-05-08,2001-08-06,304.733333333333,"Alison",0.312586195374523,"eigen"
"246",194.647092702859,1.36703296703297,1006,2001-08-06,2001-11-04,360.816666666667,"Alison",0.38855871126145,"eigen"
"247",281.952382471119,1.10549450549451,384,2001-11-04,2002-02-02,161.666666666667,"Alison",0.435459198995243,"eigen"
"248",195.672306732752,0.630769230769231,463,2002-02-02,2002-05-03,259.3,"Alison",0.419852386386665,"eigen"
"249",111.108935409754,1.51428571428571,176,2002-05-03,2002-08-01,73.5666666666667,"Alison",0.536168231854739,"eigen"
"250",221.762815127641,1.05714285714286,519,2002-08-01,2002-10-30,86.55,"Alison",0.487451192155581,"eigen"
"251",194.889315364791,1.75824175824176,780,2003-01-28,2003-04-28,196.616666666667,"Alison",0.44051935689884,"eigen"
"252",114.000779670787,1.49450549450549,1771,2003-04-28,2003-07-27,284.35,"Alison",0.375589488782649,"eigen"
"253",199.659365200692,1.05274725274725,713,2003-07-27,2003-10-25,172.4,"Alison",0.390283506384878,"eigen"
"254",285.345857569609,0.703296703296703,684,2003-10-25,2004-01-23,170.95,"Alison",0.484000727406754,"eigen"
"255",196.49287659664,1.65934065934066,1549,2004-01-23,2004-04-22,327.8,"Alison",0.459705383522511,"eigen"
"256",117.464646961206,0.70989010989011,2018,2004-04-22,2004-07-21,405.333333333333,"Alison",0.357771032699241,"eigen"
"257",201.939309976181,1.77582417582418,610,2004-07-21,2004-10-19,167.3,"Alison",0.306374726145057,"eigen"
"258",288.554791884825,1.61538461538462,1271,2004-10-19,2005-01-17,283.25,"Alison",0.231542683252066,"eigen"
"259",213.861752668566,1.80879120879121,170,2005-01-17,2005-04-17,59.2666666666667,"Alison",0.194785524346557,"eigen"
"260",190.992201581347,0.775824175824176,345,2005-07-16,2005-10-14,121.866666666667,"Alison",0.206195796743021,"eigen"
"261",301.689234566828,0.602197802197802,480,2005-10-14,2006-01-12,174.383333333333,"Alison",0.263394243363479,"eigen"
"262",215.151421241374,0.298901098901099,540,2006-01-12,2006-04-12,251.783333333333,"Alison",0.297830233340328,"eigen"
"263",114.246939277674,1.36483516483516,601,2006-04-12,2006-07-11,237.233333333333,"Alison",0.252046607505929,"eigen"
"264",171.824312852352,2.32747252747253,573,2006-07-11,2006-10-09,172.066666666667,"Alison",0.300483338719999,"eigen"
"276",275.672371598328,1.1956043956044,53,1999-11-15,2000-02-13,75.8833333333333,"Lynn",0.038530691235014,"eigen"
"277",115.423959062294,0.879120879120879,277,2000-05-13,2000-08-11,57.7833333333333,"Lynn",0.170751411994291,"eigen"
"278",116.188203461321,0.492307692307692,930,2001-05-08,2001-08-06,304.733333333333,"Lynn",0.33187168199451,"eigen"
"279",194.647092702859,1.36703296703297,1006,2001-08-06,2001-11-04,360.816666666667,"Lynn",0.336470302546259,"eigen"
"280",281.952382471119,1.10549450549451,384,2001-11-04,2002-02-02,161.666666666667,"Lynn",0.345842012218774,"eigen"
"281",195.672306732752,0.630769230769231,463,2002-02-02,2002-05-03,259.3,"Lynn",0.39411075063337,"eigen"
"282",111.108935409754,1.51428571428571,176,2002-05-03,2002-08-01,73.5666666666667,"Lynn",0.380907644094891,"eigen"
"283",221.762815127641,1.05714285714286,519,2002-08-01,2002-10-30,86.55,"Lynn",0.414215906939688,"eigen"
"284",194.889315364791,1.75824175824176,780,2003-01-28,2003-04-28,196.616666666667,"Lynn",0.278851808481888,"eigen"
"285",114.000779670787,1.49450549450549,1771,2003-04-28,2003-07-27,284.35,"Lynn",0.373225822117597,"eigen"
"286",199.659365200692,1.05274725274725,713,2003-07-27,2003-10-25,172.4,"Lynn",0.29398183914327,"eigen"
"287",285.345857569609,0.703296703296703,684,2003-10-25,2004-01-23,170.95,"Lynn",0.287749242946572,"eigen"
"288",196.49287659664,1.65934065934066,1549,2004-01-23,2004-04-22,327.8,"Lynn",0.19409589985668,"eigen"
"289",117.464646961206,0.70989010989011,2018,2004-04-22,2004-07-21,405.333333333333,"Lynn",0.282641137962951,"eigen"
"290",201.939309976181,1.77582417582418,610,2004-07-21,2004-10-19,167.3,"Lynn",0.309652429264833,"eigen"
"291",288.554791884825,1.61538461538462,1271,2004-10-19,2005-01-17,283.25,"Lynn",0.258335247805054,"eigen"
"292",213.861752668566,1.80879120879121,170,2005-01-17,2005-04-17,59.2666666666667,"Lynn",0.423581260563711,"eigen"
"293",190.992201581347,0.775824175824176,345,2005-07-16,2005-10-14,121.866666666667,"Lynn",0.212032475683589,"eigen"
"294",301.689234566828,0.602197802197802,480,2005-10-14,2006-01-12,174.383333333333,"Lynn",0.0964934631919772,"eigen"
"295",215.151421241374,0.298901098901099,540,2006-01-12,2006-04-12,251.783333333333,"Lynn",0.175951758660618,"eigen"
"296",114.246939277674,1.36483516483516,601,2006-04-12,2006-07-11,237.233333333333,"Lynn",0.214384630464006,"eigen"
"297",171.824312852352,2.32747252747253,573,2006-07-11,2006-10-09,172.066666666667,"Lynn",0.210598054833527,"eigen"
"307",115.184300963019,0.413186813186813,214,1999-05-19,1999-08-17,145.816666666667,"Bridget",0.0224191490827591,"eigen"
"308",229.431272104618,1.17362637362637,275,1999-08-17,1999-11-15,101.166666666667,"Bridget",0.0668812485498546,"eigen"
"309",275.672371598328,1.1956043956044,53,1999-11-15,2000-02-13,75.8833333333333,"Bridget",0.0606906001242001,"eigen"
"310",115.423959062294,0.879120879120879,277,2000-05-13,2000-08-11,57.7833333333333,"Bridget",0.113885409168471,"eigen"
"311",116.188203461321,0.492307692307692,930,2001-05-08,2001-08-06,304.733333333333,"Bridget",0.339764353917947,"eigen"
"312",194.647092702859,1.36703296703297,1006,2001-08-06,2001-11-04,360.816666666667,"Bridget",0.35153460926244,"eigen"
"313",281.952382471119,1.10549450549451,384,2001-11-04,2002-02-02,161.666666666667,"Bridget",0.304617881903044,"eigen"
"314",195.672306732752,0.630769230769231,463,2002-02-02,2002-05-03,259.3,"Bridget",0.394888492401001,"eigen"
"315",111.108935409754,1.51428571428571,176,2002-05-03,2002-08-01,73.5666666666667,"Bridget",0.168005815931684,"eigen"
"332",123.083386613225,1.28571428571429,1334,1997-05-29,1997-08-27,278,"Belinda",0.187795789697329,"eigen"
"333",253.786315655469,1.76043956043956,1769,1997-08-27,1997-11-25,406,"Belinda",0.231826853386768,"eigen"
"334",280.90089787264,1.11428571428571,1521,1997-11-25,1998-02-23,259.5,"Belinda",0.251499337675948,"eigen"
"335",155.275202807579,2.61758241758242,880,1998-02-23,1998-05-24,147.5,"Belinda",0.202108362801262,"eigen"
"336",128.256327465637,1.29450549450549,777,1998-05-24,1998-08-22,174.683333333333,"Belinda",0.091463598740433,"eigen"
"337",240.136666684914,1.15604395604396,1142,1998-08-22,1998-11-20,394.983333333333,"Belinda",0.164620689705253,"eigen"
"338",273.644127917359,1.02637362637363,169,1998-11-20,1999-02-18,201.066666666667,"Belinda",0.139460822947676,"eigen"
"339",153.877877952195,1.03516483516484,351,1999-02-18,1999-05-19,184.316666666667,"Belinda",0.265490429755128,"eigen"
"340",115.184300963019,0.413186813186813,214,1999-05-19,1999-08-17,145.816666666667,"Belinda",0.372675677136163,"eigen"
"341",229.431272104618,1.17362637362637,275,1999-08-17,1999-11-15,101.166666666667,"Belinda",0.477435010908696,"eigen"
